,AACS,ACSL6,ACSS1,ALAS1,AMDHD2,ARHGEF2,BATF,BCL11A,betaglobin,BPI,CD151,CD44,CREG1,CRIP2,CTCF,CTSA,CYP51A1,DCP1A,DCTD,DHCR24,DHCR7,DPP7,EGFR,EMB,FAM208B,FHL3,FNIP1.F1.R1,GLRX5,GPT2,GSN,HMGCS1,HRAS1,HSD17B7,HSP90AA1,HYAL1,LCP1,LDHA,MAPK12,MFSD2B,MID2,MKNK2,MTFR1,MVD,MYO1G,NCOA4,NSDHL,PDLIM7,PIK3CG,PLAG1,PLS1,PLS3,PPP1R15B,PTPRC,RBM38,REXO2,RFFL,RPL22L1,RSFR,RUNX2,sca2,SCD,SERPINI1,SLC25A37,SLC6A9,SLC9A3R2,SMPD1,SNX22,SNX27,SQLE,SQSTM1,STARD4,STX12,SULF2,SULT1E1,TADA2L,TBC1D7,TNFRSF21,TPP1,TTYH2,UCK1,VDAC3,WDR91,XPNPEP1
REV1.0H.1,14.0666988437721,0.85831953155192,0.0,1080.13656893012,3.45674493196386,29.6009177974771,6.73803150097251,38.2345781954601,514.391154226415,10.5371535544434,81.5642555245767,101.917622150287,9.50690077718561,18.197172100154,48.8532478514048,5.02013271032516,9.50471279347746,7.70652041457233,5.53330613065041,107.243025326512,17.8359774198786,7.17499259685746,303.84412850158,19.7801851226,27.2606692039072,62.8611849828978,8.17433309750124,0.148342882522484,123.692792122722,620.654632159295,139.80231042686,0.0,75.100892264894,17.2885414184672,0.0,407.497814943321,2303.91926096818,0.0,0.0,72.7652818456275,6.76040844721641,76.5423644884683,82.326470051048,25.3846895860133,57.006787289607,51.8799675903565,32.970971299715,0.0,73.1855719270369,4.25206536001274,39.0233033518559,36.7537357874258,7.08644401526309,0.0,60.4527843208946,38.3659103664604,104.902626527908,4.04617170283009,102.032190388553,1106.42838936228,137.478423526431,0.0,0.0,26.3646449520325,51.1369990190698,4.74496088090406,0.0,31.6486064930466,40.3791465503532,0.0,30.7916150118807,40.4830127160513,221.602524001662,31.696994662924,39.9948460433871,5.36847353793884,0.0,137.393664818429,0.0,11.8896622116662,50.4289430655578,36.8055160207515,11.5611334674485
REV1.0H.2,79.1378611527284,6.38963512340821,0.0,761.873465215404,11.9264279006458,140.859690648642,25.2061312577794,33.535985177444,587.651831802249,40.1828375320522,112.810438581265,216.152978997991,79.1486352480722,134.540798848626,37.0594041186009,3.55932904282341,6.16959569165336,24.4304509578545,6.26294278469949,197.075331247504,12.1412876409097,8.02392293182514,218.717010577273,0.0,38.7946326273695,105.746219684443,28.8394428689846,0.508846993587488,24.238781482481,737.395227631737,8.95156852899967,0.0,21.2287249843962,33.5880018994699,19.3798025811549,555.457850078202,7177.86460246294,8.86816190289887,0.0,88.752795049753,22.9206132475999,91.4264944751875,63.8005669538048,21.8067201086279,74.768007360044,0.0,133.111676504125,1.14657490570263,0.430651311281707,8.04582461030857,10.8383962232228,113.540289043113,425.961065769142,0.0,132.505138638384,117.285858952431,656.73038423098,3.44932593571359,300.139046773882,1358.70464235287,122.779420821232,0.0,0.0,116.453271497116,24.3632180177995,4.82497390290339,7.50800774924494,20.0576676277863,128.981839369009,29.8109358085587,52.5969963596524,109.512933270362,82.4207701458526,25.0911016364444,46.3969932364834,9.13593023166518,0.966516021976034,38.0128278547779,0.0,18.6094978167072,19.5113571968554,28.3928622815203,12.0147123975172
REV1.0H.3,143.103083025046,0.909017909426499,23.6753692852192,111.715609732586,28.0030416440968,196.307070209076,33.122641908959,72.7432638823329,91.7071283930266,15.6546089308042,203.449425134197,10.1887724055416,179.821268141715,1.79080363743081,144.952908739218,23.4832406014293,61.407492297297,58.691787977905,118.687197548174,806.318154918925,30.0440686299835,19.1366866157814,47.4070091748237,24.1463445324802,43.3765775871325,107.749443185154,119.911150765846,0.917749776895661,154.481809033977,599.878640771731,244.207037124147,73.668646618714,80.7503581647076,128.651076940141,1.8204361035056,957.41021307755,2821.65952526936,0.0,18.8980305026523,74.4186303728831,20.9987393485082,77.8957339092214,62.6217405751609,24.8501516992263,105.488576349536,523.602103797371,166.718979735566,0.0270685236500319,107.589779386324,8.6522208069071,52.4917057232974,137.493931443036,107.440537990108,75.42911237336,93.2340791571858,68.9163005281005,658.087951963561,20.034660725476,73.6234776968352,1228.1048341305,280.232440121125,2.6511497696417,21.4400606783965,8.72297227185017,18.401839493091,23.9580362190816,8.2283771614336,113.188026655534,167.459305145893,13.8770148363406,66.5515588396119,173.883518531365,911.069462874834,58.8517754276234,158.920192265222,201.889836406004,1.02970092068567,354.274681024538,0.0,36.1940130975068,48.1604472114367,73.1367702882864,89.066224441558
REV1.0H.4,388.220864705517,16.476825599522,0.0,533.72738889528,21.2095033981843,232.34441992687,35.4895997004734,213.306026568777,49.2120096307084,16.3207105835235,115.455559696865,0.0,299.88431931697,16.3551844719638,158.756217775522,12.7428279398042,59.3070290160915,86.5150379259995,84.6609308854572,687.436575826656,83.5001518856542,18.7111367906199,73.6372904205291,22.4936244060255,14.5896342023483,231.32267602374,111.629610075613,0.811381445461546,11.8614630665709,590.624968363784,236.837941063519,55.389422693815,55.4699075831598,108.610086956914,0.0,440.476755066889,8132.29911483996,0.0,0.0,89.4742007720865,16.6100995723543,115.72252174591,360.433125309648,111.864777953035,149.635819619087,595.403155250715,413.756362484313,1.50384015225449,14.1410285814735,7.45289666500936,101.281568117631,110.392824233688,172.857350930558,85.5637066450422,70.4223861688959,11.6969719574814,373.471678879907,16.8996366921858,228.686538832817,1305.93464815742,244.886442819935,0.0,29.0138669900334,22.3037994159204,94.4400995178726,18.6781325632128,2.19552759392292,101.658506219396,326.06124987524,59.6041949719249,520.982429329723,47.5918442439198,179.814450694384,11.688091130757,15.3181582911115,58.7428565105323,0.469642497226118,89.3620493588308,74.7680201867904,82.0306318960421,78.7963166308858,77.8621688678058,275.584381508662
REV1.0H.5,0.0,0.104075046791616,0.0,307.456827127254,0.0,74.6181120014308,0.0,8.98541571433104,0.0,36.8139107921339,26.8903830681186,8.13787275402739,51.878129288595,100.208389198147,52.8482821579494,10.9704697103961,8.67912385606372,41.9402888434234,44.4212455936167,130.269733615158,11.8274661946333,0.0,74.0015991547422,10.3838564000235,7.24323745641558,153.12073737343,48.785591399242,0.190647183413102,13.5879602917508,702.016720339889,79.5964521680835,30.3150654525631,30.6913381136767,36.9387666605375,0.0,522.626809173286,3074.14621346942,53.0551738563835,0.0,113.4880577886,10.8442364641035,8.92644241856315,0.0,30.9413858815509,0.0,130.214171830626,149.914320475309,0.0,1.55428020128784,3.42285503429005,24.1317250068035,24.4777334751804,6.61172986719396,48.5751054372617,30.4122565687708,11.4933948643185,81.8817334733516,65.1857170291827,93.4112937505344,3336.47340354272,58.8373825211827,0.0,9.78721947700798,0.0,0.0,3.78406886022625,0.0,11.0014812855236,42.0287391682429,40.2025788302583,16.1943958448657,38.485309707666,742.676331982582,11.4129197974324,133.163507135976,24.0845758546435,0.192461327797347,124.902914593683,0.0,0.0,40.2692236077096,50.6176911908364,30.5650803000667
REV1.0H.6,16.4117360178175,0.0,0.0,114.106964497926,11.1972048927375,37.1781520844201,0.0,57.0835668430197,8.59294606328604,13.9484221587498,170.592672419146,9.5986453170383,241.794200060479,14.9219805594909,20.9711509712002,3.39520510059692,0.162396364245278,24.4427861738011,5.63611511657552,3.04527528246049,6.54088041689029,8.02805204027749,52.0200513657987,3.30098283981682,1.31416221635031,149.845374315012,2.60932319310154,0.224144068747686,13.946662538512,632.099787094701,6.48045481502086,0.0,0.0,21.9421819208771,0.0609175938393913,179.605150052206,2481.09500452611,1.13280860436866,0.0,59.3843371114831,18.4264433916238,20.5658876797606,8.51073876423377,2.16189490032071,196.576439483301,0.0,190.574767884381,0.783088468557129,52.7801270635936,8.08287086453049,13.0314629471575,21.5468506139716,271.609028920769,0.0,20.9000042232696,36.140709874199,499.912491357403,8.06774183377751,83.6252074015121,1526.13436131539,80.8622705440007,0.0,0.0,89.355326034391,16.6263619485924,18.6943050888023,0.0,30.0139386792894,8.52260086472877,26.3737815492709,10.7060276505551,81.5506040912839,137.554715648026,8.10564886065111,49.4745801318733,47.7921669952842,0.0712172317496454,25.8692909861844,0.0,35.105248338504,40.0817048464277,69.484368708376,48.4088936835758
REV1.0H.7,82.5644533264032,2.24529323525908,0.0,69.5607861883474,3.4399603431465,91.0964528149965,10.0622166537337,59.2575598144068,148.517695375212,18.7099175155174,37.6244624096613,5.96138745582875,205.313279586785,61.2657114908736,56.4946972434766,10.0383043888385,4.38553087381244,44.5976947193706,6.79584554353951,17.7380592214317,2.99397559855861,12.480084551187,33.9884334432877,80.6401508894152,37.879606615976,190.019234788056,34.7565416565263,0.581782595669219,35.0346729415125,275.495093206681,13.1576744090945,0.0,12.9151292215968,59.9709159806369,14.7531002580309,703.069409088816,2827.25270286886,0.0,0.0,22.5217564833363,41.5780523223092,52.043265870833,19.1213817389148,0.0,141.455786451192,0.0,193.338816223026,0.0,87.1667565521591,10.4319949647585,56.6768794762372,65.1205348270435,192.905059588222,0.0,58.6304072713154,46.217316269213,576.395375709064,3.5734115115141,186.204852940543,536.880268390297,442.065664430438,0.0,22.6261196943946,58.3873165975267,24.3781234863527,35.6967071410161,4.5828105379951,35.5273526320026,43.5056380887692,53.1714714357746,36.387065782075,7.80105072115335,905.323336656691,42.8431648965911,112.428773248313,36.5811986480839,0.0,190.664435442811,0.0,37.0469729842077,51.1706081077567,74.7486833988601,29.2230054114093
REV1.0H.8,216.769454578793,0.0,0.0,1038.56879450178,13.6310698942758,28.0380911437935,40.7710878966378,9.5404615160423,43.9227737055094,10.7648043054405,159.168211845844,0.0,21.2186053276639,9.3002839721359,22.7706463428629,1.84723983245003,25.6951729519988,110.96408371025,87.5756561831573,389.839716354317,15.194522027141,14.2995354896553,274.727411965555,36.9612649735534,0.0,149.954482444922,42.5086756516017,0.349212464103125,15.8528950934842,582.417420409421,53.1197369641441,54.2646249391407,100.450909597654,123.71133459154,0.0,684.670957843218,8118.16636878627,10.7294318425023,0.0,40.0130175595089,32.3488113758777,144.472098705505,26.1692130851174,25.5561716160195,130.881920043284,319.596335846295,143.16783738346,5.70359276618963,112.441373976898,1.99166512786872,38.8029834896738,147.831521069742,0.0,0.237359124837606,78.2239952488141,60.3098222356032,339.11038560909,0.0,67.5523820354443,1412.27583958021,148.486159013934,0.0,77.9341635489107,34.6138642885242,105.785384652504,6.20428305700814,0.0,37.1500124134569,73.678953632552,71.2188303888021,137.519722425305,90.943925183166,63.0804474134938,45.2369236832196,38.1471514937343,31.3919994813063,0.0,69.6056454735246,61.2266149563331,26.083915168257,27.4469051387904,11.9451941512405,128.794254638499
REV1.0H.9,30.1897068680174,0.0,0.0,312.845456982446,0.0,73.7923555217583,5.59910615870789,11.1502643107947,486.68972743016,29.7271923016871,49.9083832297367,289.297766268279,95.3965054641727,193.887073786964,23.8904846130488,3.52373118355313,18.5997596524042,37.2552640666784,11.368184931209,179.911923609467,25.2781716592054,15.6441422431074,383.027528606772,187.129216459064,33.8570498508063,170.486175050692,83.8652321249087,1.44445649611129,10.6012103559637,471.283925184782,38.7260626893837,24.817956317145,28.5956577184264,95.2181374524943,0.0,604.673986238058,6358.70501657232,0.0,0.0,74.1487256849336,37.7167270591033,29.8484693052522,63.3258865194937,15.2171962533907,42.3819086072033,59.864389577258,202.759754740036,0.119500766223209,0.201328063826085,4.85655979236507,39.0619978551862,55.9736465455263,224.59526364764,0.101159968901833,45.002168724393,2.41095876032733,570.761614308444,5.64511207480502,159.636068509321,814.170079551642,126.610393752706,0.0,8.50475852256053,42.8632014495632,55.2426856580714,32.5391931681864,0.0678189131141746,37.8014784021742,94.336698307582,5.27496465199881,59.7784379456957,57.932957973826,52.8070704805505,48.8447546890745,92.3603383875138,6.70902636752776,1.3863086850974,98.7922765918168,0.0,12.2189650940645,16.4439429162726,19.8896112556086,6.77279826278472
REV1.0H.10,0.0,0.0,0.0,30.708911436161,2.4097558898407,0.358792728634676,0.0,0.0,313.338268248093,0.0,0.0,0.0,143.924010939872,0.502805901376129,27.9302117796206,10.2388277012152,1.60670609280033,63.7260545683199,0.0,15.7683382876615,0.378180904189738,7.65021279487584,46.7154900759267,0.0,7.62520602254797,62.194555077879,72.8133896956692,1.44178826075307,120.186182945247,121.002844129854,157.761951030985,11.5881397859292,0.0,1.04424667349168,12.8085019610956,0.0,317.999755869721,19.8553421642451,1.52247988536373,0.0,80.2028199368395,85.1287981648358,6.02811670407712,0.0,336.103591271491,0.0,120.760152820896,1.55981788417536,109.918916472165,12.8444169477093,79.1374430826592,64.5707235265135,20.1337005581491,0.0,56.0074957495746,203.772810932696,495.957448359363,0.0,85.7401435648703,57.8682053466375,11.1229614582057,0.0,129.80405724798,155.234290596467,132.275277827281,21.1313935668331,125.454264117367,23.0491374504015,0.146033311941659,49.3939463518814,15.2759337981865,258.252187248441,20.3412420360672,11.347280197586,0.0,103.921130333342,0.0,138.233156210003,15.5033378863521,48.9550344887697,23.7144277088202,89.8243931102447,0.0
